id,condition,seller,brand,model,name,category,processor,graphics,ram,storage,display,display_size,display_resolution,product_url,price,image_url,in_stock
1020,New,amazon,Lenovo,83DX009RUS,"Lenovo LOQ 15AHP9 83DX009RUS 15.6"" Gaming Notebook - Full HD - AMD Ryzen 7 8845HS - 16 GB - 512 GB SSD - English (US) Keyboard - Luna Gray",Gaming,AMD Ryzen 7 8845HS,NVIDIA RTX 4050,16,512,15.6 Inches ( 1920 x 1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0D3M8B9LV,60010,https://m.media-amazon.com/images/I/61x1rygAl2L._AC_UY218_.jpg,in stock
1021,New,awfarlak,Lenovo,LOQ 15ARP9,"Lenovo LOQ 15ARP9 Gaming Laptop 15.6 FHD IPS 144Hz, AMD Ryzen 5 7235HS, NVIDIA RTX 3050 6GB, 12GB RAM, 512GB, Luna Grey (New)",Gaming,AMD Ryzen 5 7235HS,NVIDIA RTX 3050 ,12,512,"15.6 inch,  1920X1080,  refresh rate 144Hz",15.6,FHD,https://www.awfarlak.com/p/2222884/,32000,https://www.awfarlak.com/wp-content/uploads/2025/02/10-400x457.jpg,out of stock
1022,New,awfarlak,Lenovo,LOQ 15ARP9,"Lenovo LOQ 15ARP9 Gaming Laptop 15.6 FHD IPS 144Hz, AMD Ryzen 7 7435HS, NVIDIA RTX 4060 8GB, 16GB RAM, 512GB, Luna Grey (New)",Gaming,AMD Ryzen 7 7435HS,NVIDIA RTX 4060 ,16,512,"15.6 inch,  1920X1080,  refresh rate 144Hz",15.6,FHD,https://www.awfarlak.com/p/2222881/,46500,https://www.awfarlak.com/wp-content/uploads/2025/02/10-400x457.jpg,in stock
1023,New,dream 2000,Lenovo,LOQ 15ARP9,"Lenovo LOQ 15ARP9 Gaming Laptop AMD Ryzen 7 7435HS, 24GB Ram, 512GB SSD, NVIDIA GeForce RTX 4070 8GB, 15.6"" FHD, 83JC00DAED - Luna Grey",Gaming,AMD Ryzen 7 7435HS,AMD RTX 4070,24,512,"15.6"" FHD (1920x1080) IPS 300nits Anti-glare, 100% sRGB, 144Hz, G-SYNC",15.6,FHD ,https://dream2000.com/en/lenovo-loq-15arp9-gaming-laptop-amd-ryzentm-7-7435hs-24gb-ram-512gb-ssd-nvidiar-geforce-rtxtm-4070-8gb-15-6-fhd-83jc00daed-luna-grey.html,65700,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/_/-/_-_2025-03-24t103659.066.jpg,in stock
1024,New,abc-shop,Lenovo,83GS008QED,Lenovo LOQ 15IAX9 - i5 12450HX 8GB DDR5 512GB NVMe RTX 2050 IPS FHD 144Hz DOS,Gaming,Intel Core i5 12450HX,NVIDIA RTX 2050,8,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/83gs008qed-lenovo-loq-15iax9-1594?category=14&order=on_hand+desc,31999,https://www.abcshop-eg.com/web/image/product.template/1594/image_512/%5B83GS008QED%5D%20Lenovo%20LOQ%2015IAX9?unique=af7340b,out of stock
1025,New,abc-shop,Lenovo,83GS008NED,Lenovo LOQ 15IAX9 - i5 12450HX 8GB DDR5 512GB NVMe RTX 3050 IPS FHD 144Hz DOS,Gaming,Intel Core i5 12450HX,NVIDIA RTX 3050,8,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/83gs008ned-lenovo-loq-15iax9-1913?category=14&order=on_hand+desc,37499,https://www.abcshop-eg.com/web/image/product.template/1913/image_512/%5B83GS008NED%5D%20Lenovo%20LOQ%2015IAX9%20?unique=56e4e41,out of stock
1026,New,btech,Lenovo,LOQ 15IAX9 83GS001CUS,"Lenovo LOQ 15IAX9 83GS001CUS Gaming Laptop, Intel Core i5-12450HX, 512GB SSD, 12GB RAM, 15.6 Inch, FHD, 144Hz, NVIDIA Geforce RTX 3050 6GB, Windows 11 - Grey","Gaming, Study, Work",Intel Core i5 12450HX,NVIDIA RTX 3050,12,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/lenovo-loq-15iax9-83gs001cus-gaming-laptop-i5-12450hx-512gb-12gb-nvidia-geforce-rtx-3050-6gb-windows-11-grey.html,"34,799",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/d/o/done_3_1.jpg,in stock
1027,New,btech,Lenovo,LOQ 15IAX9,"Lenovo LOQ 15IAX9 83GS008NED Laptop, Intel Core i5-12450HX, 512GB SSD, 8GB RAM, 15.6 Inch FHD IPS 144Hz Display, Nvidia GeForce RTX 3050 6GB, FreeDOS - Luna Grey with IdeaPad Wired RGB Gaming Mouse, Black - M100","Gaming, Study, Work",Intel Core I5 12450HX,NVIDIA RTX 3050,8,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/lenovo-loq-15iax9-83gs008ned-laptop-i5-12450hx-512gb-8gb-nvidia-geforce-rtx-3050-6gb-dos-luna-grey-ideapad-rgb-gaming-mouse-m100.html,"37,880",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/d/o/done_2_1_1.jpg,in stock
1028,New,btech,Lenovo,LOQ 15IAX9 83GS008QED,"Lenovo LOQ 15IAX9 83GS008QED Laptop, Intel Core i5-12450HX, 512GB SSD, 8GB RAM, 15.6 Inch, FHD IPS Display, NVIDIA GeForce RTX 2050 4GB GDDR6, FreeDOS - Luna Grey with IdeaPad Wired Gaming Mouse, RGB, 3200 DPI, Black - M100","Gaming, Study, Work",Intel Core i5 12450HX,NVIDIA RTX 2050,8,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/lenovo-loq-15iax9-83gs008qed-laptop-i5-12450hx-512gb-ssd-8gb-15-6-inch-nvidia-geforce-rtx-2050-4gb-freedos-luna-grey-ideapad-gaming-mouse-m100.html,"32,880",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/d/o/done_2.jpg,in stock
1029,New,btech,Lenovo,LOQ 15IAX9 83GS00FJED,"Lenovo LOQ 15IAX9 83GS00FJED Gaming Laptop, Intel Core i5-12450HX, 512GB SSD NVMe, 12GB RAM, 15.6 Inch FHD 144Hz, NVIDIA GeForce RTX 2050 4GB GDDR6, Windows 11 - Luna Grey with LOQ M100 RGB Mouse","Gaming, Work",Intel Core i5 12450HX,NVIDIA RTX 2050,12,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/lenovo-loq-15iax9-83gs00fjed-gaming-laptop-i5-12450hx-512gb-12gb-nvidia-geforce-rtx-2050-4gb-windows-11-luna-grey-m100-rgb-mouse.html,"38,799",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/1/1/11_en_2x-8_cop2yfgerasds.jpg,in stock
1030,New,btech,Lenovo,LOQ 15IAX9,"Lenovo LOQ 15IAX9 Gaming Laptop, Intel Core i5-12450HX, 512GB SSD, 16GB RAM, 15.6 Inch FHD, NVIDIA GeForce RTX 2050 4GB - Luna Grey",Gaming,Intel Core i5 12450HX,NVIDIA RTX 2050,16,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/lenovo-loq-15iax9-gaming-laptop-i5-12450hx-512gb-16gb-rtx2050-4gb-15fhd-luna-grey.html,"31,499",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/l/o/loq_15iax912450hx.jpg,in stock
1031,New,btech,Lenovo,LOQ 15IAX9,"Lenovo LOQ 15IAX9 Laptop, Intel Core i5-12450HX, 512GB SSD, 8GB RAM, 15.6 Inch FHD 144Hz Display, Nvidia GeForce RTX 3050 6GB, Dos- Luna Grey",Work,Intel Core I5 12450HX,NVIDIA RTX 3050,8,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/lenovo-loq15iax9-laptop-i512450hx-512gb-ssd-8gb-ram-15-6inch-nvidia-geforce-rtx-3050-6gb-dos-grey.html,"35,799",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/0/a/0a4a4cc2d545fe5717cc3e10388743f903dd239b2de96a2d6c5bb7ac36f957f2.jpeg,in stock
1032,New,btech,Lenovo,LOQ 15IAX9E 83LK0061ED Essential,"Lenovo LOQ 15IAX9E 83LK0061ED Essential Laptop, Intel Core i7-12650HX, 512GB SSD M.2 PCIe 4.0x4 NVMe, 16GB RAM, 15.6 Inch FHD IPS 144Hz, NVIDIA GeForce RTX 4050 6GB GDDR6, Windows 11 - Luna Grey with Lenovo LOQ M100 RGB Mouse",,Intel Core i7 12650HX,NVIDIA RTX 4050,16,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/lenovo-loq-15iax9e-83lk0061ed-i7-12650hx-512gb-16gb-15-6-inch-rtx-4050-win11-grey-m100-mouse.html,"51,299",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/7/5/75b9d6fb852d87a3487053e999623ad8e98c8435fa28cfcd5c01f94796ef9a1d.jpeg,in stock
1033,New,btech,Lenovo,M100,"Lenovo LOQ 15IAX9E Laptop, Intel Core i5-12450HX, 512GB SSD, 16GB RAM, 15.6 Inch FHD IPS 144Hz Display, NVIDIA GeForce RTX 4050 6GB, Dos,  Luna Grey, with M100 Wired Gaming Mouse",Work,Intel Core i5 12450HX,NVIDIA RTX 4050,16,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/lenovo-loq-15iax9e-laptop-intel-core-i5-12450hx-512gb-ssd-16gb-ram-15-6-inch-fhd-ips-nvidia-geforce-rtx-4050-6gb-dos-lunagrey-m100-wired-gaming-mouse.html,"41,900",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/a/a/aaf3916070dfe9b71ec8c2bfa94e305234b908c37c2c8ad46cc49499de71b752.jpeg,in stock
1034,New,abc-shop,Lenovo,82XV00SNED,Lenovo LOQ 15IRH8 - i5 12450H 8GB DDR5 512GB NVMe RTX 2050 IPS FHD 144Hz,Gaming,Intel Core i5 12450H,NVIDIA RTX2050,8,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/82xv00sned-lenovo-loq-15irh8-1370?page=4&category=14&order=on_hand+desc,30999,https://www.abcshop-eg.com/web/image/product.template/1370/image_512/%5B82XV00SNED%5D%20Lenovo%20LOQ%2015IRH8?unique=d289683,out of stock
1035,New,abc-shop,Lenovo,82XV00U2ED,Lenovo LOQ 15IRH8 - I5 12450H 8GB DDR5 512GB NVMe RTX 2050 IPS FHD 144Hz WIN 11,Gaming,Intel Core i5 12450H,NVIDIA RTX 2050,8,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/82xv00u2ed-lenovo-loq-15irh8-1179?page=6&category=14&order=on_hand+desc,37999,https://www.abcshop-eg.com/web/image/product.template/1179/image_512/%5B82XV00U2ED%5D%20Lenovo%20LOQ%2015IRH8%20?unique=f70e502,out of stock
1036,New,abc-shop,Lenovo,82XV00SPED,Lenovo LOQ 15IRH8 - I5 12450H 8GB DDR5 RTX 3050 512GB NVMe FHD IPS 144HZ + GAMING MOUSE,Gaming,Intel Core i5 12450H,NVIDIA RTX 3050,8,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/82xv00sped-lenovo-loq-15irh8-1381?page=4&category=14&order=on_hand+desc,52999,https://www.abcshop-eg.com/web/image/product.template/1381/image_512/%5B82XV00SPED%5D%20Lenovo%20LOQ%2015IRH8?unique=78fef80,out of stock
1037,New,abc-shop,Lenovo,82XV002LUS,Lenovo LOQ 15IRH8 - i5 13420H 8G DDR5 1TB NVMe RTX 3050 6GB 15.6 FHD IPS 144Hz WIN11,Gaming,Intel Core i5 13420H,NVIDIA RTX 3050,8,1024,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/82xv002lus-lenovo-loq-15irh8-1290?page=5&category=14&order=on_hand+desc,40999,https://www.abcshop-eg.com/web/image/product.template/1290/image_512/%5B82XV002LUS%5D%20Lenovo%20LOQ%2015IRH8?unique=af6a358,out of stock
1038,New,abc-shop,Lenovo,82XV0083AX,Lenovo LOQ 15IRH8 - I7 13620H 16GB DDR5 512GB NVMe RTX 4050 IPS FHD 144Hz DOS,Gaming,Intel Core i7 13650HX,NVIDIA RTX 4050,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/82xv007aax-lenovo-loq-15irh8-957?page=7&category=14&order=on_hand+desc,68999,https://www.abcshop-eg.com/web/image/product.template/957/image_512/%5B82XV007AAX%5D%20Lenovo%20LOQ%2015IRH8%20?unique=3366e1f,out of stock
1039,New,abc-shop,Lenovo,82XV00JNED,Lenovo LOQ 15IRH8 - I7 13620H 16GB DDR5 512GB NVMe RTX 4060 FHD IPS 144HZ WIN 11 + LOQ M100 MOUSE,Gaming,Intel Core i7 13620H,NVIDIA RTX 4060,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/82xv00jned-lenovo-loq-15irh8-1377?page=4&category=14&order=on_hand+desc,69999,https://www.abcshop-eg.com/web/image/product.template/1377/image_512/%5B82XV00JNED%5D%20Lenovo%20LOQ%2015IRH8?unique=64b2c62,out of stock
1040,New,abc-shop,Lenovo,82XV00VQED,Lenovo LOQ 15IRH8 - i7 13620H 16GB DDR5 512GB NVMe RTX 4060 IPS FHD 144Hz DOS,Gaming,Intel Core i7 13620H,NVIDIA RTX 4060,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/82xv00vqed-lenovo-loq-15irh8-1647?page=3&category=14&order=on_hand+desc,52888,https://www.abcshop-eg.com/web/image/product.template/1647/image_512/%5B82XV00VQED%5D%20Lenovo%20LOQ%2015IRH8?unique=bec2df9,out of stock
1041,New,abc-shop,Lenovo,82XV0083AX,Lenovo LOQ 15IRH8 - I7 13620H 8GB DDR5 512GB NVMe RTX 4050 IPS FHD 144Hz DOS,Gaming,Intel Core i7 13620H,NVIDIA RTX 4050,8,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/82xv0083ax-lenovo-loq-15irh8-542?page=11&category=14&order=on_hand+desc,49999,https://www.abcshop-eg.com/web/image/product.template/542/image_512/%5B82XV0083AX%5D%20Lenovo%20LOQ%2015IRH8%20?unique=3366e1f,out of stock
1042,New,abc-shop,Lenovo,LOQ 15IRX9,Lenovo LOQ 15IRX9 - I5 13450HX 16GB DDR5 512GB NVMe RTX 3050 FHD IPS 144HZ,Gaming,Intel Core i5 13450HX,NVIDIA RTX 3050,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/83dv008red-lenovo-loq-15irx9-1379?page=4&category=14&order=on_hand+desc,39999,https://www.abcshop-eg.com/web/image/product.template/1379/image_512/%5B83DV008RED%5D%20Lenovo%20LOQ%2015IRX9?unique=3366e1f,out of stock
1043,New,abc-shop,Lenovo,83DV006JAX,"Lenovo LOQ 15IRX9 - i7 13650HX 16GB DDR5 1TB NVMe RTX 4060 8GB 15.6"" FHD IPS 144Hz",Gaming,Intel Core i7 13650HX,NVIDIA RTX 4060,16,1024,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/83dv006jax-lenovo-loq-15irx9-1291?page=5&category=14&order=on_hand+desc,48399,https://www.abcshop-eg.com/web/image/product.template/1291/image_512/%5B83DV006JAX%5D%20Lenovo%20LOQ%2015IRX9?unique=bc8ebc0,out of stock
1044,New,abc-shop,Lenovo,83DV00GDAX,Lenovo LOQ 15IRX9 - i7 13650HX 16GB DDR5 512GB NVMe M.2 RTX 3050 FHD IPS 144Hz DOS,Gaming,Intel Core i7 13650HX,NVIDIA RTX 3050,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/83dv00gdax-lenovo-loq-15irx9-1449?page=3&category=14&order=on_hand+desc,45999,https://www.abcshop-eg.com/web/image/product.template/1449/image_512/%5B83DV00GDAX%5D%20Lenovo%20LOQ%2015IRX9?unique=3366e1f,out of stock
1045,New,abc-shop,Lenovo,83DV008QED,Lenovo LOQ 15IRX9 - I7 13650HX 16GB DDR5 512GB NVMe RTX 3050  IPS FHD 144HZ DOS,Gaming,Intel Core i7 13650HX,NVIDIA RTX 3050,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/83dv008qed-lenovo-loq-15irx9-1380?page=4&category=14&order=on_hand+desc,44500,https://www.abcshop-eg.com/web/image/product.template/1380/image_512/%5B83DV008QED%5D%20Lenovo%20LOQ%2015IRX9?unique=0e1d925,out of stock
1046,New,abc-shop,Lenovo,83DV000DAX,Lenovo LOQ 15IRX9 - i7 13650HX 16GB DDR5 512GB NVMe RTX 4050 FHD IPS 144Hz Backlit Keyboard,Gaming,Intel Core i7 13650HX,NVIDIA RTX 4050,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/83dv000dax-lenovo-loq-15irx9-1431?page=3&category=14&order=on_hand+desc,46499,https://www.abcshop-eg.com/web/image/product.template/1431/image_512/%5B83DV000DAX%5D%20Lenovo%20LOQ%2015IRX9%20?unique=541991e,out of stock
1047,New,abc-shop,Lenovo,83DV008PED,Lenovo LOQ 15IRX9 - i7 13650HX 16GB DDR5 512GB NVMe RTX 4050 FHD IPS 144Hz DOS,Gaming,Intel Core i7 13650HX,NVIDIA RTX 4050,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/83dv008ped-lenovo-loq-15irx9-1610?page=3&category=14&order=on_hand+desc,51555,https://www.abcshop-eg.com/web/image/product.template/1610/image_512/%5B83DV008PED%5D%20Lenovo%20LOQ%2015IRX9%20%20?unique=4cf09e9,out of stock
1048,New,abc-shop,Lenovo,83DV00AVED,Lenovo LOQ 15IRX9 - I7 13650HX 16GB DDR5 512GB NVMe RTX 4060 FHD IPS 144Hz DOS,Gaming,Intel Core i7 13650HX,NVIDIA RTX 4060,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/83dv00aved-lenovo-loq-15irx9-1378?page=4&category=14&order=on_hand+desc,44999,https://www.abcshop-eg.com/web/image/product.template/1378/image_512/%5B83DV00AVED%5D%20Lenovo%20LOQ%2015IRX9?unique=b793dc4,out of stock
1049,New,abc-shop,Lenovo,83DV0070PS,Lenovo LOQ 15IRX9 - i7 13650HX 16GB DDR5 512GB NVMe RTX 4060 IPS FHD 144Hz,Gaming,Intel Core i7 13650HX,NVIDIA RTX 4060,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/83dv0070ps-lenovo-loq-15irx9-2084?page=2&category=14&order=on_hand+desc,51499,https://www.abcshop-eg.com/web/image/product.template/2084/image_512/%5B83DV0070PS%5D%20Lenovo%20LOQ%2015IRX9%20?unique=0e1d925,out of stock
1050,New,abc-shop,Lenovo,83DV00UUDP,Lenovo LOQ 15IRX9 - i7 14700HX 16GB DDR5 1TB NVMe RTX 4060 IPS FHD 144Hz DOS,Gaming,Intel Core i7 14700HX,NVIDIA RTX 4060,16,1024,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/83dv00uudp-lenovo-loq-15irx9-2059?page=2&category=14&order=on_hand+desc,55000,https://www.abcshop-eg.com/web/image/product.template/2059/image_512/%5B83DV00UUDP%5D%20Lenovo%20LOQ%2015IRX9%20?unique=4e0177a,out of stock
1051,New,btech,Lenovo,LOQ 15IRX9 83DV00VLED,"Lenovo LOQ 15IRX9 83DV00VLED Laptop, Intel Core i7-14700HX, 1TB SSD, 16GB RAM, 15.6 Inch, FHD IPS 144Hz Display, NVIDIA GeForce RTX 4060 8GB GDDR6, FreeDOS - Luna Grey","Study, Work",Intel Core i7 14700HX,NVIDIA RTX 4060,16,1024,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/lenovo-loq-15irx9-83dv00vled-laptop-i7-14700hx-1tb-16gb-nvidia-geforce-rtx-4060-8gb-freedos-luna-grey.html,"57,150",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/1/b/1blnlpi7dv00vledl020.jpg,in stock
1052,New,awfarlak,Lenovo,LOQ 15IRX9,"Lenovo LOQ 15IRX9 Gaming Laptop 15.6 FHD IPS 144Hz, Intel Core i7-13650HX, NVIDIA RTX 4060 8GB, 16GB RAM, 512GB, Luna Grey (New)",Gaming,Intel Core i7 13650HX,NVIDIA RTX 4060 ,16,512,"15.6 inch,  1920X1080,  refresh rate 144Hz",15.6,FHD,https://www.awfarlak.com/p/2222885/,52000,https://www.awfarlak.com/wp-content/uploads/2025/02/VAFJD2404230741CM48-400x457.jpg,in stock
1053,New,btech,Lenovo,LOQ 15IRX9,"Lenovo LOQ 15IRX9 Laptop, Intel Core i7-13650HX, 512GB SSD, 16GB RAM, 15.6 Inches, FHD IPS 144Hz Display, NVIDIA GeForce RTX 3050 GDDR6 6GB, Dos- Luna Grey",,Intel Core i7 13650HX,NVIDIA RTX 3050,16,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/lenovo-loq-15irx9-laptop-i7-13650hx-512gb-ssd-16gb-ram-15-6-inch-nvidia-geforce-rtx-3050-gddr6-6gb-dos-grey.html,"43,999",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/1/b/1ba1a0cc0ae0d875ef6567c608354f54af6137a49586669ba293cc199626e685.jpeg,in stock
1054,New,btech,Lenovo,LOQ 15IRX9,"Lenovo LOQ 15IRX9 Laptop, Intel Core i7-13650HX, 512GB SSD, 16GB RAM, 15.6 Inches, FHD IPS 144Hz Display, NVIDIA GeForce RTX 3050 GDDR6 6GB, FreeDos - Luna Grey",,Intel Core i7 13650HX,NVIDIA RTX 3050,16,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/lenovo-loq-15irx9-laptop-i7-13650hx-512gb-ssd-16gb-ram-15-6-nvidia-geforce-rtx-3050-gddr6-6gb-freedos-grey-1.html,"43,999",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/1/b/1ba1a0cc0ae0d875ef6567c608354f54af6137a49586669ba293cc199626e685_1.jpeg,in stock
1055,New,btech,Lenovo,LOQ 15IRX9,"Lenovo LOQ 15IRX9 Laptop, Intel Core i7-13650HX, 512GB SSD, 16GB RAM, 15.6 Inches, FHD IPS 144Hz Display, NVIDIA GeForce RTX 4050 GDDR6 6GB, FreeDos - Luna Grey",,Intel Core i7 13650HX,NVIDIA RTX 4050,16,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/lenovo-loq-15irx9laptop-i7-13650hx-512gb-ssd-16gb-ram-15-6-inch-nvidia-geforce-rtx-4050-gddr6-6gb-freedos-grey.html,"48,490",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/9/6/9615a62611312410f0fee38efd74915aaa19c691568d5ff689a0c8a2269b628c_1.jpeg,in stock
1056,New,amazon,Lenovo,82XW000Y,"Lenovo LOQ 82XW Gaming Laptop 2024 New, 16"" WUXGA IPS 144Hz, Intel i7-13700H 14-Core, NVIDIA GeForce RTX 4060 8GB GDDR6, 64GB DDR5, 2TB SSD, Backlit Keyboard, Wi-Fi 6, Win10 Pro, COU 32GB USB",Gaming,Intel Core i7 13700H,NVIDIA RTX 4060,64,2048,16 Inches ( 1920 x 1200 Pixels  ) FHD,16,FHD,https://www.amazon.com/dp/B0CVVRN6FW,92950,https://m.media-amazon.com/images/I/61gt5ZQA93L._AC_UY218_.jpg,in stock
1057,New,amazon,Lenovo,83JC0,"Lenovo LOQ Business Laptop (2025):15.6"" FHD 1920 x 1080 144Hz  AMD Ryzen 7 7435HS  16 GB DDR5 SDRAM  1 TB NVMe Hybrid  Win10 Home  Wi-Fi 6  Backlit Keyboard  720p HD Camera",Business,AMD Ryzen 7 7435HS,NVIDIA RTX 4070,16,1024,15.6 inches ( 1920 x 1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0F2SMZQ4S,61950,https://m.media-amazon.com/images/I/61gt5ZQA93L._AC_UY218_.jpg,in stock
1058,New,dream 2000,Lenovo,LOQ Essential 15IAX9E,"Lenovo LOQ Essential 15IAX9E Gaming LaptopIntel Core i5-12450HX, 16GB RAM 512GB SSD, NVIDIA GeForce RTX 3050 6GB, 15.6 144Hz - Luna Grey",Gaming,Intel Core i5 12450HX,AMD RTX 3050,16,512,"15.6"" FHD (1920x1080) IPS 300nits Anti-glare, 100% sRGB, 144Hz",15.6,FHD ,https://dream2000.com/en/lenovo-loq-15iax9e-gaming-laptop-intelr-coretm-i5-12450hx-16gb-ram-512gb-ssd-nvidiar-geforce-rtxtm-3050-6gb-15-6-144hz-luna-grey.html,38999,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/_/-/_-_2024-12-22t123253.718.jpg,in stock
1059,New,dream 2000,Lenovo,LOQ Essential 15IAX9E,"Lenovo LOQ Essential 15IAX9E Gaming LaptopIntel Core i5-12450HX, 16GB Ram, 512GB SSD, RTX 4050, 15.6"" FHD - Luna Grey",Gaming,Intel Core i5 12450HX,AMD RTX 4050,16,512,"15.6"" FHD (1920x1080) IPS 300nits Anti-glare, 100% sRGB, 144Hz",15.6,FHD ,https://dream2000.com/en/lenovo-loq-15iax9e-gaming-laptop-intelr-coretm-i5-12450hx-16gb-ram-512gb-ssd-rtx-4050-15-6-fhd-luna-grey.html,40999,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/_/-/_-_2025-01-13t103954.654_2.jpg,in stock
1060,New,dream 2000,Lenovo,LOQ Essential 15IAX9E,"Lenovo LOQ Essential 15IAX9E LaptopIntel Core i5-12450HX, 16GB RAM, 512GB SSD, NVIDIA GeForce RTX 2050 4GB, 15.6FHD 144Hz - Luna Grey",Business,Intel Core i5 12450HX,AMD RTX 2050,16,512,"15.6"" FHD (1920x1080) IPS 300nits Anti-glare, 100% sRGB, 144Hz",15.6,FHD ,https://dream2000.com/en/lenovo-loq-15iax9e-gaming-laptop-intelr-coretm-i5-12450hx-16gb-ram-512gb-ssd-nvidiar-geforce-rtxtm-2050-6gb-15-6-fhd-144hz-luna-grey.html,31000,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/_/-/_-_2025-01-28t113739.677_1.jpg,in stock
